MUSCULO NAO ESPECIFICADO	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
MUSCULO NAO ESPECIFICADO	ENSOPADO	221.66	36.12	7.56	0.00	0.00	45.00	2.12	0.24
OSSADA NAO ESPECIFICADA	COZIDO(A)	164.00	26.13	5.81	0.00	0.00	91.00	2.31	0.10
OSSADA NAO ESPECIFICADA	REFOGADO(A)	186.66	26.13	8.37	0.00	0.00	91.00	2.71	0.11
OSSADA NAO ESPECIFICADA	SOPA	164.00	26.13	5.81	0.00	0.00	91.00	2.31	0.10
OSSADA NAO ESPECIFICADA	NAO SE APLICA	164.00	26.13	5.81	0.00	0.00	91.00	2.31	0.10
CARNE DE SEGUNDA 	CRU(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE SEGUNDA 	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE SEGUNDA 	GRELHADO(A)/BRASA/CHURRASCO	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE SEGUNDA 	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CARNE DE SEGUNDA 	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE DE SEGUNDA 	EMPANADO(A)/A MILANESA	280.84	24.68	18.03	3.39	0.14	67.09	6.15	0.69
CARNE DE SEGUNDA 	REFOGADO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE DE SEGUNDA 	MOLHO VERMELHO	198.40	19.64	12.37	1.08	0.30	158.40	4.60	0.54
CARNE DE SEGUNDA 	AO ALHO E OLEO	261.14	24.24	17.59	0.00	0.00	82.37	7.11	0.77
CARNE DE SEGUNDA 	ENSOPADO	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CONTRAFILE ORGANICO	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
BISTECA ORGANICA	ASSADO(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA ORGANICA	FRITO(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
CABECA DE LOMBO (CARNE BOVINA) ORGANICA	CRU(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
CABECA DE LOMBO (CARNE BOVINA) ORGANICA	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
CABECA DE LOMBO (CARNE BOVINA) ORGANICA	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
TATU (LAGARTO REDONDO) ORGANICO	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	CRU(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	GRELHADO(A)/BRASA/CHURRASCO	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	MOLHO VERMELHO	98.40	19.59	1.26	1.08	0.30	188.80	0.30	0.00
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	MOLHO BRANCO	140.05	20.81	5.11	1.47	0.07	92.80	2.32	0.11
PEIXE DE MAR (INTEIRO, EM POSTA, EM FILÉ, ETC)  	ENSOPADO	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	GRELHADO(A)/BRASA/CHURRASCO	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	MOLHO BRANCO	140.05	20.81	5.11	1.47	0.07	92.80	2.32	0.11
PEIXE DE MAR SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	ENSOPADO	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
CAMARAO	CRU(A)	99.00	20.91	1.08	0.00	0.00	224.00	0.29	0.02
CAMARAO 	COZIDO(A)	99.00	20.91	1.08	0.00	0.00	224.00	0.29	0.02
CAMARAO	GRELHADO(A)/BRASA/CHURRASCO	99.00	20.91	1.08	0.00	0.00	224.00	0.29	0.02
CAMARAO	ASSADO(A)	99.00	20.91	1.08	0.00	0.00	224.00	0.29	0.02
CAMARAO	FRITO(A)	121.66	20.91	3.64	0.00	0.00	224.00	0.66	0.02
CAMARAO	EMPANADO(A)/A MILANESA	137.84	21.37	3.69	3.39	0.14	224.09	0.66	0.02
CAMARAO	REFOGADO(A)	121.66	20.91	3.64	0.00	0.00	224.00	0.66	0.02
CAMARAO	MOLHO VERMELHO	84.00	16.99	0.90	1.08	0.30	284.00	0.24	0.02
CAMARAO	MOLHO BRANCO	125.65	18.21	4.75	1.47	0.07	188.00	2.26	0.13
CAMARAO	AO ALHO E OLEO	121.66	20.91	3.64	0.00	0.00	224.00	0.66	0.02
CAMARAO	ENSOPADO	121.66	20.91	3.64	0.00	0.00	224.00	0.66	0.02
CAMARAO	NAO SE APLICA	99.00	20.91	1.08	0.00	0.00	224.00	0.29	0.02
SIRI	COZIDO(A)	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
SIRI	EMPANADO(A)/A MILANESA	140.84	20.66	4.38	3.39	0.14	279.09	0.64	0.01
SIRI	REFOGADO(A)	124.66	20.20	4.33	0.00	0.00	279.00	0.60	0.00
BAU (SIRI)	COZIDO(A)	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
GOIA	CRU(A)	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
CARANGUEJO	COZIDO(A)	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
CARANGUEJO	ASSADO(A)	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
CARANGUEJO	AO VINAGRETE	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
GUAIAMU	COZIDO(A)	102.00	20.20	1.77	0.00	0.00	279.00	0.23	0.00
MARISCO	COZIDO(A)	148.00	25.55	1.95	5.13	0.00	112.00	0.19	0.00
MARISCO	FRITO(A)	170.66	25.55	4.51	5.13	0.00	112.00	0.59	0.01
MARISCO	MOLHO VERMELHO	123.20	20.70	1.60	5.18	0.30	194.40	0.16	0.00
MARISCO	NAO SE APLICA	148.00	25.55	1.95	5.13	0.00	112.00	0.19	0.00
OSTRA	COZIDO(A)	137.00	14.10	4.91	7.82	0.00	422.00	1.54	0.00
LULA	EMPANADO(A)/A MILANESA	143.84	18.32	4.19	6.92	0.14	51.09	0.83	0.01
SURURU	COZIDO(A)	148.00	25.55	1.95	5.13	0.00	112.00	0.19	0.00
SURURU	ENSOPADO	170.66	25.55	4.51	5.13	0.00	112.00	0.59	0.01
BACALHAU	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
BACALHAU	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
BACALHAU	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
BACALHAU	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
BACALHAU	REFOGADO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
BACALHAU	MOLHO VERMELHO	98.40	19.59	1.26	1.08	0.30	188.80	0.30	0.00
BACALHAU	ENSOPADO	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
BACALHAU	NAO SE APLICA	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
OVAS DE PEIXE (QUALQUER ESPECIE)	ASSADO(A)	204.00	28.62	8.23	1.92	0.00	117.00	1.87	0.00
OVAS DE PEIXE (QUALQUER ESPECIE)	FRITO(A)	226.66	28.62	10.79	1.92	0.00	117.00	2.27	0.01
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	CRU(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	GRELHADO(A)/BRASA/CHURRASCO	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	REFOGADO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	MOLHO VERMELHO	98.40	19.59	1.26	1.08	0.30	188.80	0.30	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	MOLHO BRANCO	126.19	20.11	3.71	1.85	0.04	104.92	1.82	0.10
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	ENSOPADO	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE AGUA DOCE (INTEIRO, EM POSTA, EM FILÉ, ETC) 	NAO SE APLICA	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	GRELHADO(A)/BRASA/CHURRASCO	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	MOLHO VERMELHO	98.40	19.59	1.26	1.08	0.30	188.80	0.30	0.00
PEIXE DE AGUA DOCE SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC) 	ENSOPADO	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
TRACAJA	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	CRU(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	GRELHADO(A)/BRASA/CHURRASCO	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	REFOGADO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	MOLHO VERMELHO	98.40	19.59	1.26	1.08	0.30	188.80	0.30	0.00
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	MOLHO BRANCO	140.05	20.81	5.11	1.47	0.07	92.80	2.32	0.11
PEIXE NAO ESPECIFICADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	ENSOPADO	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE NAO ESPECIFICADO SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	COZIDO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	GRELHADO(A)/BRASA/CHURRASCO	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	ASSADO(A)	117.00	24.16	1.53	0.00	0.00	105.00	0.36	0.00
PEIXE NAO ESPECIFICADO SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	FRITO(A)	139.66	24.16	4.09	0.00	0.00	105.00	0.73	0.00
PEIXE NAO ESPECIFICADO SALGADO (INTEIRO, EM POSTA, EM FILÉ, ETC)	EMPANADO(A)/A MILANESA	155.84	24.62	4.14	3.39	0.14	105.09	0.74	0.00
AZEITONA	NAO SE APLICA	145.00	1.03	15.32	3.84	3.30	1556.00	2.03	0.00
ERVILHA EM CONSERVA	NAO SE APLICA	69.00	4.42	0.35	12.58	4.10	252.00	0.06	0.00
PETIT POIS	NAO SE APLICA	69.00	4.42	0.35	12.58	4.10	252.00	0.06	0.00
MILHO VERDE EM CONSERVA	NAO SE APLICA	81.00	2.64	0.93	18.80	1.90	298.00	0.17	0.00
PALMITO EM CONSERVA	NAO SE APLICA	28.00	2.52	0.62	4.62	2.40	426.00	0.13	0.00
COGUMELO EM CONSERVA	NAO SE APLICA	50.74	1.87	3.20	5.09	2.40	425.00	0.49	0.02
CHAMPIGNON EM CONSERVA	NAO SE APLICA	50.74	1.87	3.20	5.09	2.40	425.00	0.49	0.02
ASPARGO EM CONSERVA	NAO SE APLICA	19.00	2.14	0.65	2.46	1.60	287.00	0.15	0.00
REPOLHO EM CONSERVA	NAO SE APLICA	19.00	0.91	0.14	4.28	2.90	661.00	0.03	0.00
CHUCRUTE	NAO SE APLICA	19.00	0.91	0.14	4.28	2.90	661.00	0.03	0.00
LEGUME NAO ESPECIFICADO EM CONSERVA	NAO SE APLICA	47.00	2.53	0.26	9.06	2.80	482.78	0.05	0.00
CREME DE CEBOLA (SOPA DESIDRATADA)	NAO SE APLICA	46.31	0.82	2.47	5.34	0.20	374.69	0.79	0.29
CREME DE LEGUMES (SOPA DESIDRATADA)	NAO SE APLICA	10.55	0.48	0.02	2.15	0.23	289.56	0.00	0.00
YAKISSOBA 	NAO SE APLICA	527.00	8.38	30.76	57.54	3.90	439.00	4.38	0.00
MILHO VERDE COM ERVILHA EM CONSERVA	CRU(A)	79.52	3.83	0.47	16.81	2.96	36.06	0.08	0.00
MILHO VERDE COM ERVILHA EM CONSERVA	COZIDO(A)	79.52	3.83	0.47	16.81	2.96	36.06	0.08	0.00
MILHO VERDE COM ERVILHA EM CONSERVA	FRITO(A)	79.52	3.83	0.47	16.81	2.96	36.06	0.08	0.00
MILHO VERDE COM ERVILHA EM CONSERVA	NAO SE APLICA	79.52	3.83	0.47	16.81	2.96	36.06	0.08	0.00
FEIJOADA	NAO SE APLICA	181.59	11.11	7.90	16.92	5.68	353.09	2.49	0.07
FEIJAO BRANCO COM DOBRADINHA EM CONSERVA	NAO SE APLICA	136.38	10.68	5.91	10.20	2.33	332.22	1.77	0.11
COZIDO	NAO SE APLICA	87.33	5.61	3.79	7.93	1.74	298.29	1.30	0.08
PASTA DE CARNE EM CONSERVA	NAO SE APLICA	245.65	9.89	16.89	14.10	0.17	800.10	4.48	0.26
PASTA DE PRESUNTO EM CONSERVA	NAO SE APLICA	276.46	17.86	21.43	1.80	0.00	1019.37	7.26	0.16
PASTA DE GALINHA EM CONSERVA	NAO SE APLICA	214.36	16.39	14.53	3.66	0.25	706.46	3.89	0.72
CARNE BOVINA EM CONSERVA	NAO SE APLICA	242.00	24.22	15.42	0.00	0.00	367.77	5.74	0.68
ALMONDEGA 	NAO SE APLICA	214.85	20.64	9.20	11.00	0.76	153.28	3.48	0.46
KITUTE BOVINO	NAO SE APLICA	242.00	24.22	15.42	0.00	0.00	367.77	5.74	0.68
ALMONDEGA AO MOLHO EM CONSERVA	NAO SE APLICA	203.52	16.16	10.72	9.70	0.91	246.54	4.03	0.58
KITUTE SUINO	NAO SE APLICA	178.00	22.62	9.02	0.00	0.00	1500.00	3.12	0.03
PRESUNTADA	NAO SE APLICA	178.00	22.62	9.02	0.00	0.00	1500.00	3.12	0.03
FIAMBRE 	CRU(A)	178.00	22.62	9.02	0.00	0.00	1500.00	3.12	0.03
FIAMBRE 	COZIDO(A)	178.00	22.62	9.02	0.00	0.00	1500.00	3.12	0.03
FIAMBRE 	ASSADO(A)	178.00	22.62	9.02	0.00	0.00	1500.00	3.12	0.03
FIAMBRE 	FRITO(A)	178.00	22.62	9.02	0.00	0.00	1500.00	3.12	0.03
SALSICHA EM CONSERVA	NAO SE APLICA	269.08	8.30	25.81	0.27	0.01	752.81	8.28	0.29
SARDINHA EM CONSERVA	NAO SE APLICA	208.00	24.62	11.45	0.00	0.00	505.00	1.53	0.00
ATUM EM CONSERVA	NAO SE APLICA	198.00	29.13	8.21	0.00	0.00	354.00	1.53	0.00
PEPINO EM CONSERVA	NAO SE APLICA	12.00	0.60	0.14	2.59	1.10	875.00	0.04	0.00
PASTA DE PEIXE EM CONSERVA	NAO SE APLICA	198.00	29.13	8.21	0.00	0.00	354.00	1.53	0.00
PICLES	NAO SE APLICA	12.00	0.60	0.14	2.59	1.10	875.00	0.04	0.00
NABO EM CONSERVA	NAO SE APLICA	43.26	0.87	0.19	9.94	1.59	195.30	0.02	0.00
STROGONOFF 	NAO SE APLICA	147.68	12.83	9.11	4.13	0.44	354.23	3.81	0.29
SALMAO EM CONSERVA	NAO SE APLICA	136.00	23.08	4.83	0.00	0.00	399.00	0.85	0.00
CREME DE CEBOLA (SOPA DESIDRATADA) LIGHT	NAO SE APLICA	46.31	0.82	2.47	5.34	0.20	374.69	0.79	0.29
CREME DE LEGUMES (SOPA DESIDRATADA) LIGHT	NAO SE APLICA	10.55	0.48	0.02	2.15	0.23	289.56	0.00	0.00
YAKISSOBA (SOPA DE LEGUMES DESIDRATADA) LIGHT	NAO SE APLICA	80.04	3.01	0.47	15.61	0.97	398.23	0.09	0.00
ATUM EM CONSERVA LIGHT	NAO SE APLICA	116.00	25.51	0.82	0.00	0.00	338.00	0.23	0.00
FRANGO INTEIRO	CRU(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO INTEIRO	COZIDO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO INTEIRO	GRELHADO(A)/BRASA/CHURRASCO	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO INTEIRO	ASSADO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO INTEIRO	FRITO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
FRANGO INTEIRO	EMPANADO(A)/A MILANESA	277.84	27.76	16.21	3.39	0.14	82.09	4.20	0.46
FRANGO INTEIRO	REFOGADO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
FRANGO INTEIRO	MOLHO VERMELHO	196.00	22.10	10.92	1.08	0.30	170.40	3.04	0.36
FRANGO INTEIRO	ENSOPADO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	CRU(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	COZIDO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	GRELHADO(A)/BRASA/CHURRASCO	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	ASSADO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	FRITO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	EMPANADO(A)/A MILANESA	277.84	27.76	16.21	3.39	0.14	82.09	4.20	0.46
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	REFOGADO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	MOLHO VERMELHO	196.00	22.10	10.92	1.08	0.30	170.40	3.04	0.36
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	ENSOPADO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
PARTE DE GALINHA OU FRANGO NAO ESPECIFICADA	NAO SE APLICA	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO EM PEDAÇOS	CRU(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO EM PEDAÇOS	COZIDO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO EM PEDAÇOS	GRELHADO(A)/BRASA/CHURRASCO	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO EM PEDAÇOS	ASSADO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
FRANGO EM PEDAÇOS	FRITO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
FRANGO EM PEDAÇOS	EMPANADO(A)/A MILANESA	277.84	27.76	16.21	3.39	0.14	82.09	4.20	0.46
FRANGO EM PEDAÇOS	REFOGADO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
FRANGO EM PEDAÇOS	MOLHO VERMELHO	196.00	22.10	10.92	1.08	0.30	170.40	3.04	0.36
FRANGO EM PEDAÇOS	MOLHO BRANCO	226.79	22.60	13.71	1.85	0.04	120.60	3.74	0.39
FRANGO EM PEDAÇOS	AO ALHO E OLEO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
FRANGO EM PEDAÇOS	COM MANTEIGA/OLEO	192.14	30.93	6.68	0.00	0.00	92.37	2.64	0.18
FRANGO EM PEDAÇOS	ENSOPADO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
FRANGO EM PEDAÇOS	SOPA	31.47	1.61	1.06	3.64	0.13	343.65	0.31	0.02
FRANGO EM PEDAÇOS	NAO SE APLICA	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
GALINHA EM PEDACOS 	COZIDO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
GALINHA EM PEDACOS 	GRELHADO(A)/BRASA/CHURRASCO	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
GALINHA EM PEDACOS 	ASSADO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
GALINHA EM PEDACOS 	FRITO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
GALINHA EM PEDACOS 	EMPANADO(A)/A MILANESA	277.84	27.76	16.21	3.39	0.14	82.09	4.20	0.46
GALINHA EM PEDACOS 	REFOGADO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
GALINHA EM PEDACOS 	MOLHO VERMELHO	196.00	22.10	10.92	1.08	0.30	170.40	3.04	0.36
GALINHA EM PEDACOS 	MOLHO BRANCO	226.79	22.60	13.71	1.85	0.04	120.60	3.74	0.39
GALINHA EM PEDACOS 	ENSOPADO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
CARNE DE GALINHA 	CRU(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
CARNE DE GALINHA 	COZIDO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
CARNE DE GALINHA 	GRELHADO(A)/BRASA/CHURRASCO	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
CARNE DE GALINHA 	ASSADO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
CARNE DE GALINHA 	FRITO(A)	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
CARNE DE GALINHA 	EMPANADO(A)/A MILANESA	277.84	27.76	16.21	3.39	0.14	82.09	4.20	0.46
CARNE DE GALINHA 	REFOGADO(A)	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
CARNE DE GALINHA 	MOLHO VERMELHO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
CARNE DE GALINHA 	MOLHO BRANCO	226.79	22.60	13.71	1.85	0.04	120.60	3.74	0.39
CARNE DE GALINHA 	ENSOPADO	261.66	27.30	16.16	0.00	0.00	82.00	4.19	0.46
CARNE DE GALINHA 	SOPA	31.47	1.61	1.06	3.64	0.13	343.65	0.31	0.02
CARNE DE GALINHA 	NAO SE APLICA	239.00	27.30	13.60	0.00	0.00	82.00	3.79	0.45
PEITO DE GALINHA OU FRANGO	CRU(A)	173.00	30.91	4.51	0.00	0.00	77.00	1.27	0.09
PEITO DE GALINHA OU FRANGO	COZIDO(A)	173.00	30.91	4.51	0.00	0.00	77.00	1.27	0.09
PEITO DE GALINHA OU FRANGO	GRELHADO(A)/BRASA/CHURRASCO	173.00	30.91	4.51	0.00	0.00	77.00	1.27	0.09
PEITO DE GALINHA OU FRANGO	ASSADO(A)	173.00	30.91	4.51	0.00	0.00	77.00	1.27	0.09
